node_index,latitude,longitude,elevation,temperature_2m,relative_humidity_2m,apparent_temperature,wind_speed_10m,wind_direction_10m,wind_gusts_10m,precipitation,rain,cloud_cover,pressure_msl,surface_pressure
9798,30.75,76.75,343,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.4797363
9799,30.75,76.75,325,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.4389648
9800,30.75,76.75,325,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.4389648
9801,30.75,76.75,351,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.6119385
9802,30.75,76.75,346,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.15625
9803,30.75,76.75,346,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.15625
9804,30.75,76.75,346,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.15625
9805,30.75,76.75,346,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.15625
9806,30.75,76.75,350,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.725647
9807,30.75,76.75,328,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.109314
9808,30.75,76.75,328,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.109314
9809,30.75,76.75,349,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.833252
9810,30.75,76.75,349,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.833252
9811,30.75,76.75,348,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.940979
9812,30.75,76.75,349,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.833252
9813,30.75,76.75,334,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.4619751
9814,30.75,76.75,334,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.4619751
9815,30.75,76.75,359,29.35000038,66,33.97265625,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.7445068
9816,30.75,76.75,351,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.6119385
9817,30.75,76.75,354,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.2887573
9818,30.75,76.75,354,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.2887573
9819,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9820,30.75,76.75,342,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.5935059
9821,30.75,76.75,337,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.1325684
9822,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9823,30.75,76.75,356,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.0736084
9824,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9825,30.75,76.75,329,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.0014648
9826,30.75,76.75,329,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.0014648
9827,30.75,76.75,329,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.0014648
9828,30.75,76.75,326,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.3311157
9829,30.75,76.75,326,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.3311157
9830,30.75,76.75,340,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.809021
9831,30.75,76.75,340,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.809021
9832,30.75,76.75,339,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.916748
9833,30.75,76.75,337,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.1325684
9834,30.75,76.75,337,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.1325684
9835,30.75,76.75,337,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.1325684
9836,30.75,76.75,331,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.7854004
9837,30.75,76.75,331,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.7854004
9838,30.75,76.75,325,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.4389648
9839,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9840,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9841,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9842,30.75,76.75,357,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.9660034
9843,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9844,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9845,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9846,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9847,30.75,76.75,327,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.2229614
9848,30.75,76.75,348,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.940979
9849,30.75,76.75,337,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.1325684
9850,30.75,76.75,322,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.7626953
9851,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9852,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9853,30.75,76.75,327,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.2229614
9854,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9855,30.75,76.75,357,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.9660034
9856,30.75,76.75,357,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.9660034
9857,30.75,76.75,357,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.9660034
9858,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9859,30.75,76.75,357,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.9660034
9860,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9861,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9862,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9863,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9864,30.75,76.75,357,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.9660034
9865,30.75,76.75,342,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.5935059
9866,30.75,76.75,350,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.725647
9867,30.75,76.75,370,29.29999924,66,33.89575577,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,958.5558472
9868,30.75,76.75,346,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.15625
9869,30.75,76.75,349,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.833252
9870,30.75,76.75,351,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.6119385
9871,30.75,76.75,351,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.6119385
9872,30.75,76.75,351,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.6119385
9873,30.75,76.75,355,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.1811523
9874,30.75,76.75,353,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.3963623
9875,30.75,76.75,335,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.354126
9876,30.75,76.75,335,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.354126
9877,30.75,76.75,335,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.354126
9878,30.75,76.875,340,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.809021
9879,30.75,76.875,339,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.916748
9880,30.75,76.875,339,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.916748
9881,30.75,76.875,339,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.916748
9882,30.75,76.875,339,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.916748
9883,30.75,76.75,340,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.809021
9884,30.75,76.75,336,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.2403564
9885,30.75,76.75,336,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.2403564
9886,30.75,76.75,342,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.5935059
9887,30.75,76.75,340,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.809021
9888,30.75,76.75,337,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.1325684
9889,30.75,76.75,337,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.1325684
9890,30.75,76.75,348,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.940979
9891,30.75,76.75,334,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.4619751
9892,30.75,76.75,334,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.4619751
9893,30.75,76.75,340,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.809021
9894,30.75,76.75,334,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.4619751
9895,30.75,76.75,344,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.3720093
9896,30.75,76.75,345,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.263916
9897,30.75,76.75,346,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.15625
9898,30.75,76.75,351,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.6119385
9899,30.75,76.75,344,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.3720093
9900,30.75,76.75,357,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.9660034
9901,30.75,76.75,340,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.809021
9902,30.75,76.75,340,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.809021
9903,30.75,76.875,339,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.916748
9904,30.75,76.875,340,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.809021
9905,30.75,76.875,339,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.916748
9906,30.75,76.875,339,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.916748
9907,30.75,76.875,340,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.809021
9908,30.75,76.75,357,29.39999962,66,34.04961777,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.9660034
9909,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9910,30.75,76.75,321,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.8709717
9911,30.75,76.75,318,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.2006226
9912,30.75,76.75,343,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.4797363
9913,30.75,76.75,347,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.048584
9914,30.75,76.75,343,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.4797363
9915,30.75,76.75,341,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.7012329
9916,30.75,76.75,339,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.916748
9917,30.75,76.75,332,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.6776123
9918,30.75,76.75,335,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.354126
9919,30.75,76.75,334,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.4619751
9920,30.75,76.75,332,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.6776123
9921,30.75,76.75,334,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.4619751
9922,30.75,76.75,344,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.3720093
9923,30.75,76.75,338,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.0244751
9924,30.75,76.75,325,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.4389648
9925,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9926,30.75,76.75,326,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.3311157
9927,30.75,76.75,326,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.3311157
9928,30.75,76.75,326,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.3311157
9929,30.75,76.75,326,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.3311157
9930,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9931,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9932,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9933,30.75,76.75,329,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.0014648
9934,30.75,76.75,364,29.35000038,66,33.97265625,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.2071533
9935,30.75,76.75,364,29.35000038,66,33.97265625,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.2071533
9936,30.75,76.75,364,29.35000038,66,33.97265625,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.2071533
9937,30.75,76.75,364,29.35000038,66,33.97265625,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.2071533
9938,30.75,76.75,364,29.35000038,66,33.97265625,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.2071533
9939,30.75,76.75,361,29.35000038,66,33.97265625,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.5294189
9940,30.75,76.75,361,29.35000038,66,33.97265625,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,959.5294189
9941,30.75,76.75,350,29.45000076,66,34.12665176,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,960.725647
9942,30.75,76.75,335,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.354126
9943,30.75,76.75,334,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.4619751
9944,30.75,76.75,342,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.5935059
9945,30.75,76.75,342,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.5935059
9946,30.75,76.75,330,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.8932495
9947,30.75,76.75,332,29.54999924,66,34.28091431,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.6776123
9948,30.75,76.875,338,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.0244751
9949,30.75,76.875,338,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.0244751
9950,30.75,76.75,342,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.5935059
9951,30.75,76.75,342,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.5935059
9952,30.75,76.75,320,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.9788208
9953,30.75,76.75,318,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.2006226
9954,30.75,76.75,319,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.0925903
9955,30.75,76.75,319,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.0925903
9956,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9957,30.75,76.75,318,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.2006226
9958,30.75,76.75,321,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.8709717
9959,30.75,76.75,320,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.9788208
9960,30.75,76.75,317,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.3088379
9961,30.75,76.75,320,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.9788208
9962,30.75,76.75,320,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.9788208
9963,30.75,76.75,318,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.2006226
9964,30.75,76.75,318,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.2006226
9965,30.75,76.75,322,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.7626953
9966,30.75,76.75,318,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.2006226
9967,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9968,30.75,76.75,318,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.2006226
9969,30.75,76.75,318,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.2006226
9970,30.75,76.75,319,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.0925903
9971,30.75,76.75,319,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.0925903
9972,30.75,76.75,323,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.6547852
9973,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9974,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9975,30.75,76.75,324,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.546936
9976,30.75,76.75,326,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.3311157
9977,30.75,76.75,326,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.3311157
9978,30.75,76.75,326,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.3311157
9979,30.75,76.75,326,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.3311157
9980,30.75,76.75,326,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.3311157
9981,30.75,76.75,326,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.3311157
9982,30.75,76.75,323,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.6547852
9983,30.75,76.75,325,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.4389648
9984,30.75,76.75,323,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.6547852
9985,30.75,76.75,323,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.6547852
9986,30.75,76.75,323,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.6547852
9987,30.75,76.75,323,29.60000038,66,34.35815048,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,963.6547852
9988,30.625,76.75,311,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.1959229
9989,30.625,76.75,311,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.1959229
9990,30.625,76.75,311,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.1959229
9991,30.625,76.75,311,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.1959229
9992,30.625,76.75,309,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.4121094
9993,30.625,76.75,309,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.4121094
9994,30.625,76.75,309,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.4121094
9995,30.625,76.75,309,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.4121094
9996,30.625,76.75,311,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.1959229
9997,30.625,76.75,311,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.1959229
9998,30.625,76.75,311,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.1959229
9999,30.625,76.75,312,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.0879517
10000,30.625,76.75,312,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.0879517
10001,30.625,76.75,312,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.0879517
10002,30.625,76.75,312,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.0879517
10003,30.75,76.75,313,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.7410889
10004,30.625,76.75,312,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.0879517
10005,30.625,76.75,314,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,963.8718262
10006,30.75,76.75,314,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.6331177
10007,30.75,76.75,314,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.6331177
10008,30.75,76.75,315,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.5247803
10009,30.75,76.75,315,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.5247803
10010,30.75,76.75,314,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.6331177
10011,30.75,76.75,315,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.5247803
10012,30.75,76.75,315,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.5247803
10013,30.75,76.75,315,29.64999962,66,34.43544769,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,964.5247803
10014,30.625,76.75,312,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.0879517
10015,30.625,76.75,312,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.0879517
10016,30.625,76.75,312,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.0879517
10017,30.625,76.75,312,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.0879517
10018,30.625,76.75,314,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,963.8718262
10019,30.625,76.75,312,29.75,63,34.49060059,1.018233776,44.999897,15.4800005,0,0,100,998.5,964.0879517
10020,30.75,76.75,338,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,962.0244751
10021,30.75,76.75,340,29.5,66,34.2037468,3.319036007,139.3987885,6.119999886,0,0,100,999.2999878,961.809021
